,DATE,AVG_WND_SPEED,PRCP,SNOW,SNOW_DEPTH,TAVG,TMAX,TMIN,FOG,THUNDER,SLEET_OR_HAIL
982,2017-11-07,11.41,0.4,0.0,0.0,47.0,49,42,1.0,0.0,0.0
983,2017-11-08,8.72,0.01,0.0,0.0,44.0,52,41,0.0,0.0,0.0
984,2017-11-09,6.93,0.01,0.0,0.0,50.0,59,45,1.0,0.0,0.0
985,2017-11-10,16.11,0.0,0.0,0.0,45.0,52,25,0.0,0.0,0.0
986,2017-11-11,5.82,0.0,0.0,0.0,30.0,40,23,0.0,0.0,0.0
987,2017-11-12,1.12,0.0,0.0,0.0,38.0,47,31,0.0,0.0,0.0
988,2017-11-13,7.61,0.24,0.0,0.0,42.0,45,38,1.0,0.0,0.0
989,2017-11-14,7.38,0.0,0.0,0.0,43.0,50,36,1.0,0.0,0.0
990,2017-11-15,6.49,0.0,0.0,0.0,45.0,53,36,0.0,0.0,0.0
991,2017-11-16,12.53,0.01,0.0,0.0,51.0,60,44,0.0,0.0,0.0
992,2017-11-17,11.86,0.0,0.0,0.0,46.0,51,37,0.0,0.0,0.0
993,2017-11-18,8.72,0.03,0.0,0.0,44.0,61,34,0.0,0.0,0.0
994,2017-11-19,19.91,0.33,0.0,0.0,55.0,62,40,1.0,0.0,0.0
995,2017-11-20,14.09,0.0,0.0,0.0,43.0,48,37,0.0,0.0,0.0
996,2017-11-21,10.74,0.0,0.0,0.0,47.0,59,40,0.0,0.0,0.0
997,2017-11-22,11.18,0.09,0.0,0.0,53.0,57,35,1.0,0.0,0.0
998,2017-11-23,6.71,0.0,0.0,0.0,38.0,42,31,0.0,0.0,0.0
999,2017-11-24,5.82,0.0,0.0,0.0,40.0,51,30,0.0,0.0,0.0
1000,2017-11-25,6.93,0.0,0.0,0.0,45.0,58,35,0.0,0.0,0.0
1001,2017-11-26,10.96,0.0,0.0,0.0,48.0,53,37,0.0,0.0,0.0
1002,2017-11-27,9.17,0.0,0.0,0.0,45.0,54,38,0.0,0.0,0.0
1003,2017-11-28,7.16,0.0,0.0,0.0,47.0,61,34,0.0,0.0,0.0
1004,2017-11-29,10.51,0.0,0.0,0.0,53.0,64,43,1.0,0.0,0.0
1005,2017-11-30,5.37,0.02,0.0,0.0,46.0,56,37,0.0,0.0,0.0
1006,2017-12-01,7.83,0.0,0.0,0.0,49.0,54,40,0.0,0.0,0.0
1007,2017-12-02,2.46,0.0,0.0,0.0,43.0,52,33,0.0,0.0,0.0
1008,2017-12-03,2.91,0.0,0.0,0.0,44.0,52,36,1.0,0.0,0.0
1009,2017-12-04,2.46,0.0,0.0,0.0,42.0,54,32,1.0,0.0,0.0
1010,2017-12-05,9.4,0.16,0.0,0.0,53.0,63,46,1.0,0.0,0.0
1011,2017-12-06,13.42,0.0,0.0,0.0,49.0,58,40,0.0,0.0,0.0
1012,2017-12-07,11.41,0.0,0.0,0.0,42.0,47,37,0.0,0.0,0.0
1013,2017-12-08,5.82,0.0,0.0,0.0,38.0,42,34,0.0,0.0,0.0
1014,2017-12-09,6.93,0.37,4.1,0.0,34.0,37,30,1.0,0.0,0.0
1015,2017-12-10,12.53,0.0,0.0,3.9,33.0,40,28,1.0,0.0,0.0
1016,2017-12-11,8.05,0.0,0.0,2.0,37.0,42,34,0.0,0.0,0.0
1017,2017-12-12,13.2,0.0,0.0,0.0,41.0,46,24,0.0,0.0,0.0
1018,2017-12-13,17.0,0.06,1.4,0.0,27.0,31,21,1.0,0.0,0.0
1019,2017-12-14,8.72,0.0,0.0,1.2,31.0,37,25,1.0,0.0,0.0
1020,2017-12-15,4.7,0.16,2.2,0.0,26.0,29,22,1.0,0.0,0.0
1021,2017-12-16,11.63,0.0,0.0,2.0,30.0,42,21,0.0,0.0,0.0
1022,2017-12-17,4.25,0.0,0.0,0.0,38.0,44,30,0.0,0.0,0.0
1023,2017-12-18,5.37,0.0,0.0,0.0,42.0,50,37,1.0,0.0,0.0
1024,2017-12-19,10.51,0.0,0.0,0.0,49.0,58,41,0.0,0.0,0.0
1025,2017-12-20,10.96,0.0,0.0,0.0,46.0,50,34,0.0,0.0,0.0
1026,2017-12-21,4.92,0.0,0.0,0.0,37.0,43,30,0.0,0.0,0.0
1027,2017-12-22,3.36,0.0,0.0,0.0,39.0,51,33,0.0,0.0,0.0
1028,2017-12-23,10.07,0.37,0.0,0.0,49.0,61,42,1.0,0.0,0.0
1029,2017-12-24,9.62,0.13,0.0,0.0,42.0,43,37,1.0,0.0,0.0
1030,2017-12-25,18.57,0.02,0.0,0.0,36.0,40,29,1.0,0.0,0.0
1031,2017-12-26,13.42,0.0,0.0,0.0,29.0,33,26,0.0,0.0,0.0
1032,2017-12-27,10.07,0.0,0.0,0.0,25.0,27,19,0.0,0.0,0.0
1033,2017-12-28,11.86,0.0,0.0,0.0,18.0,22,14,0.0,0.0,0.0
1034,2017-12-29,7.61,0.0,0.0,0.0,18.0,25,13,0.0,0.0,0.0
1035,2017-12-30,7.16,0.04,0.9,0.0,21.0,28,18,0.0,0.0,0.0
1036,2017-12-31,12.3,0.0,0.0,1.2,18.0,20,9,0.0,0.0,0.0
1037,2018-01-01,10.51,0.0,0.0,1.2,13.0,20,6,0.0,0.0,0.0
1038,2018-01-02,13.2,0.0,0.0,0.0,18.0,24,12,0.0,0.0,0.0
1039,2018-01-03,4.7,0.0,0.0,0.0,22.0,33,13,0.0,0.0,0.0
1040,2018-01-04,20.8,0.25,4.1,0.0,25.0,29,16,1.0,0.0,0.0
1041,2018-01-05,21.7,0.0,0.0,3.1,16.0,17,11,0.0,0.0,0.0
1042,2018-01-06,17.0,0.0,0.0,3.1,12.0,16,7,0.0,0.0,0.0
1043,2018-01-07,8.95,0.0,0.0,2.0,12.0,19,4,0.0,0.0,0.0
1044,2018-01-08,10.51,0.06,0.0,0.0,22.0,33,16,1.0,0.0,0.0
1045,2018-01-09,7.16,0.0,0.0,0.0,34.0,45,25,1.0,0.0,0.0
1046,2018-01-10,2.24,0.0,0.0,0.0,35.0,44,24,0.0,0.0,0.0
1047,2018-01-11,3.8,0.0,0.0,0.0,45.0,59,39,0.0,0.0,0.0
1048,2018-01-12,11.41,1.42,0.0,0.0,59.0,64,53,1.0,0.0,0.0
1049,2018-01-13,19.01,0.05,0.0,0.0,46.0,61,19,1.0,0.0,0.0
1050,2018-01-14,12.08,0.0,0.0,0.0,20.0,27,14,0.0,0.0,0.0
1051,2018-01-15,9.62,0.0,0.0,0.0,24.0,34,17,0.0,0.0,0.0
1052,2018-01-16,4.25,0.0,0.0,0.0,34.0,45,29,0.0,0.0,0.0
1053,2018-01-17,12.08,0.07,0.2,0.0,33.0,40,21,1.0,0.0,0.0
1054,2018-01-18,8.05,0.0,0.0,0.0,25.0,36,18,0.0,0.0,0.0
1055,2018-01-19,9.17,0.0,0.0,0.0,33.0,46,23,0.0,0.0,0.0
1056,2018-01-20,10.07,0.0,0.0,0.0,41.0,57,29,0.0,0.0,0.0
1057,2018-01-21,3.58,0.0,0.0,0.0,41.0,53,30,0.0,0.0,0.0
1058,2018-01-22,3.13,0.0,0.0,0.0,48.0,62,42,0.0,0.0,0.0
1059,2018-01-23,11.18,0.46,0.0,0.0,54.0,62,43,1.0,1.0,0.0
1060,2018-01-24,14.54,0.0,0.0,0.0,44.0,45,35,0.0,0.0,0.0
1061,2018-01-25,10.51,0.0,0.0,0.0,33.0,37,27,0.0,0.0,0.0
1062,2018-01-26,5.37,0.0,0.0,0.0,32.0,42,24,0.0,0.0,0.0
1063,2018-01-27,10.51,0.0,0.0,0.0,40.0,59,27,0.0,0.0,0.0
1064,2018-01-28,5.82,0.4,0.0,0.0,52.0,56,46,1.0,0.0,0.0
1065,2018-01-29,11.63,0.0,0.0,0.0,44.0,47,38,0.0,0.0,0.0
1066,2018-01-30,9.84,0.14,0.3,0.0,35.0,38,22,1.0,0.0,0.0
1067,2018-01-31,10.51,0.0,0.0,0.0,24.0,33,18,0.0,0.0,0.0
1068,2018-02-01,7.38,0.03,0.0,0.0,37.0,47,32,0.0,0.0,0.0
1069,2018-02-02,16.55,0.17,0.0,0.0,34.0,40,20,1.0,0.0,0.0
1070,2018-02-03,11.63,0.0,0.0,0.0,23.0,31,17,0.0,0.0,0.0
1071,2018-02-04,6.93,0.86,0.0,0.0,33.0,38,30,1.0,0.0,1.0
1072,2018-02-05,11.86,0.0,0.0,0.0,34.0,38,25,1.0,0.0,0.0
1073,2018-02-06,5.37,0.0,0.0,0.0,31.0,38,25,0.0,0.0,0.0
1074,2018-02-07,8.72,0.82,0.2,0.0,34.0,50,25,1.0,0.0,1.0
1075,2018-02-08,11.63,0.0,0.0,0.0,33.0,36,27,0.0,0.0,0.0
1076,2018-02-09,6.04,0.0,0.0,0.0,30.0,39,23,0.0,0.0,0.0
1077,2018-02-10,2.91,0.41,0.0,0.0,39.0,50,32,1.0,0.0,0.0
1078,2018-02-11,7.61,1.68,0.0,0.0,53.0,65,47,1.0,1.0,0.0
1079,2018-02-12,12.53,0.0,0.0,0.0,53.0,61,35,1.0,0.0,0.0
1080,2018-02-13,7.61,0.0,0.0,0.0,35.0,43,27,0.0,0.0,0.0
1081,2018-02-14,9.17,0.05,0.0,0.0,40.0,52,35,0.0,0.0,0.0
1082,2018-02-15,7.38,0.25,0.0,0.0,49.0,61,42,1.0,0.0,0.0
1083,2018-02-16,10.51,0.33,0.0,0.0,55.0,60,38,1.0,0.0,0.0
1084,2018-02-17,8.28,0.4,1.2,0.0,37.0,42,28,1.0,0.0,0.0
1085,2018-02-18,8.72,0.0,0.0,1.2,37.0,46,33,1.0,0.0,0.0
1086,2018-02-19,5.37,0.0,0.0,0.0,41.0,49,33,1.0,0.0,0.0
1087,2018-02-20,9.4,0.0,0.0,0.0,54.0,72,47,1.0,0.0,0.0
1088,2018-02-21,11.86,0.01,0.0,0.0,64.0,77,51,1.0,0.0,0.0
1089,2018-02-22,13.42,0.06,0.0,0.0,53.0,58,38,1.0,0.0,0.0
1090,2018-02-23,7.38,0.23,0.0,0.0,40.0,45,37,1.0,0.0,0.0
1091,2018-02-24,5.82,0.06,0.0,0.0,45.0,50,44,1.0,0.0,0.0
1092,2018-02-25,6.49,0.66,0.0,0.0,46.0,48,43,1.0,0.0,0.0
1093,2018-02-26,6.93,0.0,0.0,0.0,47.0,51,37,1.0,0.0,0.0
1094,2018-02-27,6.71,0.0,0.0,0.0,45.0,56,33,0.0,0.0,0.0
1095,2018-02-28,9.62,0.0,0.0,0.0,48.0,61,38,0.0,0.0,0.0
1096,2018-03-01,5.59,0.56,0.0,0.0,51.0,58,42,1.0,0.0,0.0
1097,2018-03-02,26.62,0.86,1.5,0.0,40.0,45,32,1.0,0.0,0.0
1098,2018-03-03,23.26,0.0,0.0,1.2,38.0,46,35,0.0,0.0,0.0
1099,2018-03-04,18.79,0.0,0.0,0.0,40.0,48,31,0.0,0.0,0.0
1100,2018-03-05,14.76,0.0,0.0,0.0,36.0,47,30,0.0,0.0,0.0
1101,2018-03-06,7.16,0.23,0.1,0.0,38.0,48,29,1.0,0.0,0.0
1102,2018-03-07,12.97,1.28,6.0,0.0,35.0,36,32,1.0,0.0,1.0
1103,2018-03-08,11.63,0.0,0.0,3.9,36.0,40,31,0.0,0.0,0.0
1104,2018-03-09,18.12,0.0,0.0,3.1,35.0,42,30,0.0,0.0,0.0
1105,2018-03-10,12.08,0.0,0.0,2.0,36.0,44,29,0.0,0.0,0.0
1106,2018-03-11,6.93,0.0,0.0,1.2,36.0,46,28,0.0,0.0,0.0
1107,2018-03-12,12.3,0.06,0.0,0.0,36.0,43,29,0.0,0.0,0.0
1108,2018-03-13,16.55,0.03,0.0,0.0,36.0,42,32,1.0,0.0,0.0
1109,2018-03-14,19.46,0.0,0.0,0.0,35.0,41,29,0.0,0.0,0.0
1110,2018-03-15,15.21,0.0,0.0,0.0,37.0,46,32,0.0,0.0,0.0
1111,2018-03-16,15.88,0.0,0.0,0.0,37.0,42,31,0.0,0.0,0.0
1112,2018-03-17,12.97,0.0,0.0,0.0,37.0,48,28,0.0,0.0,0.0
1113,2018-03-18,7.16,0.0,0.0,0.0,40.0,50,31,0.0,0.0,0.0
1114,2018-03-19,7.38,0.0,0.0,0.0,42.0,52,33,0.0,0.0,0.0
1115,2018-03-20,14.09,0.4,0.9,0.0,34.0,35,29,1.0,0.0,1.0
1116,2018-03-21,15.88,1.06,6.7,1.2,33.0,36,31,1.0,0.0,1.0
1117,2018-03-22,14.32,0.0,0.0,5.9,37.0,48,33,1.0,0.0,0.0
1118,2018-03-23,12.08,0.0,0.0,1.2,41.0,48,35,0.0,0.0,0.0
1119,2018-03-24,10.74,0.0,0.0,0.0,41.0,49,33,0.0,0.0,0.0
1120,2018-03-25,11.63,0.0,0.0,0.0,39.0,47,32,0.0,0.0,0.0
1121,2018-03-26,8.05,0.0,0.0,0.0,39.0,49,30,0.0,0.0,0.0
1122,2018-03-27,4.92,0.0,0.0,0.0,38.0,47,31,0.0,0.0,0.0
1123,2018-03-28,4.03,0.02,0.0,0.0,43.0,50,38,1.0,0.0,0.0
1124,2018-03-29,4.92,0.08,0.0,0.0,54.0,74,46,1.0,0.0,0.0
1125,2018-03-30,14.32,0.16,0.0,0.0,60.0,70,44,1.0,1.0,0.0
1126,2018-03-31,9.62,0.0,0.0,0.0,47.0,57,38,0.0,0.0,0.0
1127,2018-04-01,10.29,0.0,0.0,0.0,51.0,62,44,0.0,0.0,0.0
1128,2018-04-02,9.4,0.12,0.0,0.0,43.0,49,34,1.0,0.0,1.0
1129,2018-04-03,5.59,0.08,0.0,0.0,41.0,47,37,1.0,0.0,0.0
1130,2018-04-04,15.66,0.06,0.0,0.0,50.0,67,39,1.0,0.0,0.0
1131,2018-04-05,13.65,0.0,0.0,0.0,41.0,47,36,0.0,0.0,0.0
1132,2018-04-06,10.74,0.03,0.0,0.0,47.0,64,39,0.0,0.0,0.0
1133,2018-04-07,11.63,0.0,0.0,0.0,48.0,58,39,0.0,0.0,0.0
1134,2018-04-08,13.42,0.0,0.0,0.0,40.0,46,31,0.0,0.0,0.0
1135,2018-04-09,6.93,0.0,0.0,0.0,38.0,45,32,0.0,0.0,0.0
1136,2018-04-10,9.17,0.0,0.0,0.0,42.0,50,35,1.0,0.0,0.0
1137,2018-04-11,6.71,0.0,0.0,0.0,44.0,53,29,0.0,0.0,0.0
1138,2018-04-12,10.07,0.0,0.0,0.0,53.0,71,42,0.0,0.0,0.0
1139,2018-04-13,14.76,0.0,0.0,0.0,68.0,84,59,0.0,0.0,0.0
1140,2018-04-14,12.75,0.0,0.0,0.0,72.0,83,48,0.0,0.0,0.0
1141,2018-04-15,20.58,0.56,0.0,0.0,47.0,49,40,1.0,0.0,0.0
1142,2018-04-16,17.0,2.28,0.0,0.0,50.0,66,41,1.0,1.0,0.0
1143,2018-04-17,14.99,0.0,0.0,0.0,44.0,46,38,0.0,0.0,0.0
1144,2018-04-18,10.51,0.0,0.0,0.0,44.0,56,36,0.0,0.0,0.0
1145,2018-04-19,13.2,0.0,0.0,0.0,49.0,51,41,0.0,0.0,0.0
1146,2018-04-20,14.76,0.0,0.0,0.0,44.0,54,36,0.0,0.0,0.0
1147,2018-04-21,6.71,0.0,0.0,0.0,48.0,60,36,0.0,0.0,0.0
1148,2018-04-22,5.14,0.0,0.0,0.0,54.0,66,40,0.0,0.0,0.0
1149,2018-04-23,5.82,0.0,0.0,0.0,56.0,70,43,0.0,0.0,0.0
1150,2018-04-24,10.29,0.11,0.0,0.0,54.0,64,41,1.0,0.0,0.0
1151,2018-04-25,8.95,0.16,0.0,0.0,58.0,68,53,1.0,0.0,0.0
1152,2018-04-26,10.51,0.0,0.0,0.0,60.0,67,51,0.0,0.0,0.0
1153,2018-04-27,4.92,0.25,0.0,0.0,57.0,59,50,1.0,0.0,0.0
1154,2018-04-28,6.04,0.14,0.0,0.0,58.0,74,46,1.0,0.0,0.0
1155,2018-04-29,13.87,0.15,0.0,0.0,52.0,56,45,1.0,0.0,0.0
1156,2018-04-30,11.63,0.0,0.0,0.0,52.0,68,44,0.0,0.0,0.0
1157,2018-05-01,9.84,0.0,0.0,0.0,60.0,79,43,0.0,0.0,0.0
1158,2018-05-02,10.29,0.0,0.0,0.0,72.0,88,55,0.0,0.0,0.0
1159,2018-05-03,12.75,0.0,0.0,0.0,77.0,91,63,0.0,0.0,0.0
1160,2018-05-04,9.62,0.0,0.0,0.0,77.0,89,65,0.0,0.0,0.0
1161,2018-05-05,8.95,0.0,0.0,0.0,71.0,75,61,0.0,0.0,0.0
1162,2018-05-06,8.28,0.0,0.0,0.0,64.0,70,58,0.0,0.0,0.0
1163,2018-05-07,6.93,0.0,0.0,0.0,63.0,75,55,0.0,0.0,0.0
1164,2018-05-08,6.26,0.0,0.0,0.0,64.0,77,51,0.0,0.0,0.0
1165,2018-05-09,5.82,0.0,0.0,0.0,65.0,79,52,0.0,0.0,0.0
1166,2018-05-10,8.28,0.0,0.0,0.0,63.0,80,49,1.0,1.0,0.0
1167,2018-05-11,6.93,0.0,0.0,0.0,70.0,77,59,0.0,0.0,0.0
1168,2018-05-12,8.05,1.49,0.0,0.0,63.0,72,53,1.0,1.0,0.0
1169,2018-05-13,8.05,0.49,0.0,0.0,56.0,57,53,1.0,1.0,0.0
1170,2018-05-14,5.59,0.0,0.0,0.0,59.0,75,53,1.0,0.0,0.0
1171,2018-05-15,9.62,0.55,0.0,0.0,73.0,89,63,1.0,1.0,0.0
1172,2018-05-16,8.5,0.25,0.0,0.0,65.0,68,58,1.0,0.0,0.0
1173,2018-05-17,5.37,0.36,0.0,0.0,61.0,68,57,1.0,0.0,0.0
1174,2018-05-18,12.97,0.02,0.0,0.0,63.0,65,51,1.0,0.0,0.0
1175,2018-05-19,8.5,0.74,0.0,0.0,55.0,69,50,1.0,0.0,0.0
1176,2018-05-20,12.75,0.01,0.0,0.0,73.0,84,68,0.0,0.0,0.0
1177,2018-05-21,6.93,0.0,0.0,0.0,71.0,79,61,0.0,0.0,0.0
1178,2018-05-22,3.8,0.35,0.0,0.0,63.0,66,59,1.0,0.0,0.0
1179,2018-05-23,9.17,0.0,0.0,0.0,69.0,80,61,1.0,0.0,0.0
1180,2018-05-24,8.72,0.0,0.0,0.0,73.0,84,63,0.0,0.0,0.0
1181,2018-05-25,10.74,0.0,0.0,0.0,73.0,86,61,0.0,0.0,0.0
1182,2018-05-26,7.61,0.85,0.0,0.0,78.0,89,69,0.0,1.0,0.0
1183,2018-05-27,9.84,0.08,0.0,0.0,71.0,77,58,1.0,1.0,0.0
1184,2018-05-28,6.04,0.0,0.0,0.0,61.0,71,57,1.0,0.0,0.0
1185,2018-05-29,5.59,0.0,0.0,0.0,70.0,82,63,1.0,0.0,0.0
1186,2018-05-30,6.71,0.0,0.0,0.0,72.0,81,63,1.0,0.0,0.0
1187,2018-05-31,5.82,0.02,0.0,0.0,69.0,82,62,1.0,0.0,0.0
1188,2018-06-01,5.59,0.06,0.0,0.0,76.0,85,70,1.0,0.0,0.0
1189,2018-06-02,6.49,0.25,0.0,0.0,78.0,87,71,1.0,1.0,0.0
1190,2018-06-03,14.76,0.61,0.0,0.0,65.0,71,53,1.0,0.0,0.0
1191,2018-06-04,9.84,0.24,0.0,0.0,60.0,74,52,1.0,0.0,0.0
1192,2018-06-05,11.63,0.0,0.0,0.0,69.0,80,57,0.0,1.0,0.0
1193,2018-06-06,6.26,0.0,0.0,0.0,66.0,72,59,0.0,0.0,0.0
1194,2018-06-07,5.82,0.0,0.0,0.0,67.0,76,60,0.0,0.0,0.0
1195,2018-06-08,7.16,0.0,0.0,0.0,70.0,82,59,0.0,0.0,0.0
1196,2018-06-09,4.92,0.01,0.0,0.0,74.0,85,66,1.0,0.0,0.0
1197,2018-06-10,9.4,0.77,0.0,0.0,69.0,73,56,1.0,0.0,0.0
1198,2018-06-11,9.84,0.69,0.0,0.0,61.0,70,55,1.0,0.0,0.0
1199,2018-06-12,6.71,0.0,0.0,0.0,64.0,76,53,0.0,0.0,0.0
1200,2018-06-13,9.62,0.0,0.0,0.0,71.0,81,65,0.0,0.0,0.0
1201,2018-06-14,12.3,0.0,0.0,0.0,78.0,86,70,0.0,0.0,0.0
1202,2018-06-15,8.95,0.0,0.0,0.0,73.0,80,63,0.0,0.0,0.0
1203,2018-06-16,4.25,0.0,0.0,0.0,73.0,84,59,0.0,0.0,0.0
1204,2018-06-17,4.47,0.0,0.0,0.0,78.0,90,65,0.0,0.0,0.0
1205,2018-06-18,9.84,0.0,0.0,0.0,80.0,93,69,0.0,0.0,0.0
1206,2018-06-19,9.62,0.0,0.0,0.0,83.0,88,74,0.0,0.0,0.0
1207,2018-06-20,6.26,0.29,0.0,0.0,78.0,86,69,1.0,0.0,0.0
1208,2018-06-21,5.59,0.0,0.0,0.0,75.0,82,70,0.0,0.0,0.0
1209,2018-06-22,10.74,0.16,0.0,0.0,71.0,73,63,1.0,0.0,0.0
1210,2018-06-23,6.71,0.01,0.0,0.0,66.0,73,63,1.0,0.0,0.0
1211,2018-06-24,8.72,0.0,0.0,0.0,76.0,89,68,1.0,0.0,0.0
1212,2018-06-25,11.63,0.0,0.0,0.0,75.0,82,67,0.0,0.0,0.0
1213,2018-06-26,7.16,0.0,0.0,0.0,72.0,81,61,0.0,0.0,0.0
1214,2018-06-27,9.62,0.0,0.0,0.0,69.0,74,63,0.0,0.0,0.0
1215,2018-06-28,10.51,0.25,0.0,0.0,78.0,88,72,1.0,1.0,0.0
1216,2018-06-29,7.83,0.0,0.0,0.0,82.0,91,73,0.0,0.0,0.0
1217,2018-06-30,5.14,0.0,0.0,0.0,84.0,95,71,0.0,0.0,0.0
1218,2018-07-01,7.16,0.0,0.0,0.0,86.0,95,76,0.0,0.0,0.0
1219,2018-07-02,5.37,0.0,0.0,0.0,86.0,97,73,1.0,0.0,0.0
1220,2018-07-03,4.03,0.01,0.0,0.0,85.0,98,75,1.0,1.0,0.0
1221,2018-07-04,4.7,0.0,0.0,0.0,81.0,94,74,1.0,1.0,0.0
1222,2018-07-05,8.5,0.0,0.0,0.0,83.0,94,76,0.0,0.0,0.0
1223,2018-07-06,11.41,0.1,0.0,0.0,80.0,85,70,1.0,1.0,0.0
1224,2018-07-07,9.84,0.0,0.0,0.0,73.0,79,63,0.0,0.0,0.0
1225,2018-07-08,6.49,0.0,0.0,0.0,72.0,85,60,0.0,0.0,0.0
1226,2018-07-09,6.93,0.0,0.0,0.0,75.0,87,63,0.0,0.0,0.0
1227,2018-07-10,7.16,0.0,0.0,0.0,80.0,93,68,0.0,0.0,0.0
1228,2018-07-11,9.62,0.0,0.0,0.0,84.0,90,74,0.0,0.0,0.0
1229,2018-07-12,6.49,0.15,0.0,0.0,78.0,88,70,0.0,0.0,0.0
1230,2018-07-13,5.37,0.0,0.0,0.0,76.0,88,68,0.0,0.0,0.0
1231,2018-07-14,10.07,0.0,0.0,0.0,78.0,90,67,0.0,0.0,0.0
1232,2018-07-15,8.95,0.38,0.0,0.0,77.0,83,70,1.0,1.0,0.0
1233,2018-07-16,8.95,0.0,0.0,0.0,82.0,95,73,1.0,0.0,0.0
1234,2018-07-17,8.5,0.07,0.0,0.0,82.0,94,74,1.0,1.0,0.0
1235,2018-07-18,9.84,0.0,0.0,0.0,77.0,87,70,0.0,0.0,0.0
1236,2018-07-19,6.26,0.0,0.0,0.0,76.0,86,64,0.0,0.0,0.0
1237,2018-07-20,5.82,0.0,0.0,0.0,76.0,87,65,0.0,0.0,0.0
1238,2018-07-21,14.76,0.74,0.0,0.0,70.0,77,65,1.0,0.0,0.0
1239,2018-07-22,11.63,0.24,0.0,0.0,74.0,87,69,1.0,0.0,0.0
1240,2018-07-23,12.75,0.0,0.0,0.0,80.0,86,77,0.0,0.0,0.0
1241,2018-07-24,12.3,0.08,0.0,0.0,80.0,87,76,1.0,0.0,0.0
1242,2018-07-25,8.5,1.14,0.0,0.0,77.0,83,72,1.0,0.0,0.0
1243,2018-07-26,7.83,0.0,0.0,0.0,77.0,87,71,0.0,0.0,0.0
1244,2018-07-27,5.82,0.15,0.0,0.0,80.0,90,71,1.0,0.0,0.0
1245,2018-07-28,5.82,0.0,0.0,0.0,76.0,87,70,1.0,0.0,0.0
1246,2018-07-29,6.93,0.0,0.0,0.0,77.0,85,69,0.0,0.0,0.0
1247,2018-07-30,4.92,0.0,0.0,0.0,75.0,78,67,0.0,0.0,0.0
1248,2018-07-31,6.93,0.0,0.0,0.0,74.0,82,68,0.0,0.0,0.0
1249,2018-08-01,11.41,0.41,0.0,0.0,79.0,89,73,1.0,0.0,0.0
1250,2018-08-02,9.62,0.08,0.0,0.0,81.0,89,74,0.0,0.0,0.0
1251,2018-08-03,7.16,0.51,0.0,0.0,77.0,86,72,1.0,1.0,0.0
1252,2018-08-04,9.4,0.1,0.0,0.0,78.0,87,72,1.0,0.0,0.0
1253,2018-08-05,5.82,0.0,0.0,0.0,82.0,92,73,0.0,0.0,0.0
1254,2018-08-06,6.49,0.0,0.0,0.0,83.0,92,75,1.0,1.0,0.0
1255,2018-08-07,7.61,0.05,0.0,0.0,82.0,92,75,1.0,1.0,0.0
1256,2018-08-08,6.93,0.02,0.0,0.0,81.0,92,73,0.0,0.0,0.0
1257,2018-08-09,8.28,0.04,0.0,0.0,81.0,89,74,0.0,0.0,0.0
1258,2018-08-10,5.82,0.0,0.0,0.0,82.0,91,72,0.0,0.0,0.0
1259,2018-08-11,5.37,0.79,0.0,0.0,78.0,85,70,1.0,1.0,0.0
1260,2018-08-12,5.14,0.0,0.0,0.0,76.0,86,71,1.0,1.0,0.0
1261,2018-08-13,6.04,0.52,0.0,0.0,77.0,84,71,1.0,1.0,0.0
1262,2018-08-14,9.4,0.73,0.0,0.0,74.0,83,68,1.0,1.0,0.0
1263,2018-08-15,9.62,0.0,0.0,0.0,79.0,89,72,0.0,0.0,0.0
1264,2018-08-16,6.49,0.0,0.0,0.0,81.0,89,73,0.0,0.0,0.0
1265,2018-08-17,7.61,0.0,0.0,0.0,82.0,93,74,0.0,0.0,0.0
1266,2018-08-18,9.62,0.34,0.0,0.0,80.0,88,73,1.0,1.0,0.0
1267,2018-08-19,9.84,0.34,0.0,0.0,72.0,74,66,1.0,0.0,0.0
1268,2018-08-20,6.93,0.0,0.0,0.0,70.0,78,66,0.0,0.0,0.0
1269,2018-08-21,9.4,0.02,0.0,0.0,73.0,81,69,0.0,0.0,0.0
1270,2018-08-22,10.51,0.05,0.0,0.0,77.0,84,71,1.0,0.0,0.0
1271,2018-08-23,10.51,0.0,0.0,0.0,73.0,79,67,0.0,0.0,0.0
1272,2018-08-24,4.03,0.0,0.0,0.0,74.0,83,63,0.0,0.0,0.0
1273,2018-08-25,3.8,0.0,0.0,0.0,72.0,81,63,0.0,0.0,0.0
1274,2018-08-26,8.05,0.0,0.0,0.0,75.0,86,65,0.0,0.0,0.0
1275,2018-08-27,6.49,0.0,0.0,0.0,80.0,90,73,1.0,0.0,0.0
1276,2018-08-28,7.61,0.0,0.0,0.0,84.0,94,75,1.0,0.0,0.0
1277,2018-08-29,8.72,0.0,0.0,0.0,85.0,95,76,1.0,0.0,0.0
1278,2018-08-30,8.72,0.0,0.0,0.0,84.0,90,78,0.0,0.0,0.0
1279,2018-08-31,10.74,0.11,0.0,0.0,77.0,79,69,1.0,0.0,0.0
1280,2018-09-01,8.05,0.08,0.0,0.0,72.0,79,69,1.0,0.0,0.0
1281,2018-09-02,5.14,0.0,0.0,0.0,76.0,87,70,0.0,0.0,0.0
1282,2018-09-03,4.47,0.0,0.0,0.0,81.0,93,74,1.0,0.0,0.0
1283,2018-09-04,4.47,0.0,0.0,0.0,84.0,93,74,0.0,0.0,0.0
1284,2018-09-05,4.7,0.0,0.0,0.0,85.0,95,75,1.0,0.0,0.0
